prvdr_num,hospital_name,address,city,state,zip_code,lat,lon
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,"609 WEST MAPLE AVENUE SPRINGDALE, AR",SPRINGDALE,AR,72764,36.181394,-94.136464
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,"300 WERNER STREET HOT SPRINGS, AR",HOT SPRINGS,AR,71903,34.466035,-93.066396
40027,BAXTER REGIONAL MEDICAL CENTER,"624 HOSPITAL DRIVE MOUNTAIN HOME, AR",MOUNTAIN HOME,AR,72653,36.343067,-92.395905
40029,CONWAY REGIONAL MEDICAL CENTER,"2302 COLLEGE AVENUE CONWAY, AR",CONWAY,AR,72034,35.084826,-92.457103
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,"3333 SPRINGHILL DRIVE NORTH LITTLE ROCK, AR",NORTH LITTLE ROCK,AR,72117,34.784075,-92.218633
40039,ARKANSAS METHODIST MEDICAL CENTER,"900 WEST KINGSHIGHWAY PARAGOULD, AR",PARAGOULD,AR,72450,36.052593,-90.499051
40041,ST MARYS REGIONAL MEDICAL CENTER,"1808 WEST MAIN STREET RUSSELLVILLE, AR",RUSSELLVILLE,AR,72801,35.28286,-93.149908
40047,FIVE RIVERS MEDICAL CENTER,"2801 MEDICAL CENTER DRIVE POCAHONTAS, AR",POCAHONTAS,AR,72455,36.289911,-90.996334
40051,DREW MEMORIAL HOSPITAL,"778 SCOGIN DRIVE MONTICELLO, AR",MONTICELLO,AR,71655,33.610628,-91.814978
40055,SPARKS REGIONAL MEDICAL CENTER,"1001 TOWSON AVENUE FORT SMITH, AR",FORT SMITH,AR,72902,35.374527,-94.421311
40062,MERCY HOSPITAL FORT SMITH,"7301 ROGERS AVE FORT SMITH, AR",FORT SMITH,AR,72917,35.353647,-94.352964
40067,MAGNOLIA HOSPITAL,"101 HOSPITAL DRIVE MAGNOLIA, AR",MAGNOLIA,AR,71754,33.275123,-93.240071
40069,GREAT RIVER MEDICAL CENTER,"1520 N DIVISION STREET BLYTHEVILLE, AR",BLYTHEVILLE,AR,72315,35.943011,-89.918929
40071,JEFFERSON REGIONAL MEDICAL CENTER,"1600 WEST 40TH AVENUE PINE BLUFF, AR",PINE BLUFF,AR,71603,34.189066,-92.018453
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,"1703 NORTH BUERKLE ST STUTTGART, AR",STUTTGART,AR,72160,34.517773,-91.557572
40074,NORTH METRO MEDICAL CENTER,"1400 BRADEN STREET JACKSONVILLE, AR",JACKSONVILLE,AR,72076,34.872381,-92.124697
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,"1001 SCHNEIDER DRIVE MALVERN, AR",MALVERN,AR,72104,34.358913,-92.786418
40078,NATIONAL PARK MEDICAL CENTER,"1910 MALVERN AVENUE HOT SPRINGS, AR",HOT SPRINGS,AR,71901,34.486239,-93.033554
40084,SALINE MEMORIAL HOSPITAL,"#1 MEDICAL PARK DRIVE BENTON, AR",BENTON,AR,72015,34.573552,-92.584405
40085,HELENA REGIONAL MEDICAL CENTER,"1801 MARTIN LUTHER KING JR DRIVE HELENA, AR",HELENA,AR,72342,34.508357,-90.62733
40088,MEDICAL CENTER OF SOUTH ARKANSAS,"700 WEST GROVE STREET EL DORADO, AR",EL DORADO,AR,71730,33.218378,-92.67103
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7 LITTLE ROCK, AR",LITTLE ROCK,AR,72205,34.75356,-92.4007
40118,NEA BAPTIST MEMORIAL HOSPITAL,"4800 EAST JOHNSON AVENUE JONESBORO, AR",JONESBORO,AR,72401,35.864204,-90.639107
40119,WHITE RIVER MEDICAL CENTER,"1710 HARRISON STREET BATESVILLE, AR",BATESVILLE,AR,72503,35.769572,-91.634721
40132,LEVI HOSPITAL,"300 PROSPECT AVE HOT SPRINGS, AR",HOT SPRINGS,AR,71901,34.509945,-93.056649
40134,"ARKANSAS HEART HOSPITAL, LLC","1701 S SHACKLEFORD ROAD LITTLE ROCK, AR",LITTLE ROCK,AR,72211,34.739159,-92.394421
40137,ST VINCENT MEDICAL CENTER/NORTH,"2215 WILDWOOD AVENUE SHERWOOD, AR",SHERWOOD,AR,72120,34.814378,-92.207514
40147,ARKANSAS SURGICAL HOSPITAL,"5201 NORTH SHORE DRIVE NO LITTLE ROCK, AR",NO LITTLE ROCK,AR,72118,34.801458,-92.347687
40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,"3873 NORTH PARKVIEW DRIVE FAYETTEVILLE, AR",FAYETTEVILLE,AR,72703,36.12133,-94.13373
40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,"2001 SOUTH MAIN HOPE, AR",HOPE,AR,71801,33.648008,-93.587052
41300,NORTH LOGAN MERCY HOSPITAL,"500 EAST ACADEMY PARIS, AR",PARIS,AR,72855,35.289988,-93.725419
41302,RIVER VALLEY MEDICAL CENTER,"200 NORTH THIRD STREET DARDANELLE, AR",DARDANELLE,AR,72834,35.220917,-93.156987
41303,MERCY HOSPITAL TURNER MEMORIAL,"801 WEST RIVER STREET OZARK, AR",OZARK,AR,72949,35.486118,-93.833805
41304,"EUREKA SPRINGS HOSPITAL, LLC","24 NORRIS STREET EUREKA SPRINGS, AR",EUREKA SPRINGS,AR,72632,36.400433,-93.744699
41305,MERCY HOSPITAL WALDRON,"1341 WEST SIXTH STREET WALDRON, AR",WALDRON,AR,72958,34.896785,-94.106078
41306,"IZARD COUNTY MEDICAL CENTER, LLC","61 GRASSE STREET CALICO ROCK, AR",CALICO ROCK,AR,72519,36.126336,-92.128587
41307,CROSSRIDGE COMMUNITY HOSPITAL,"310 SOUTH FALLS BOULEVARD WYNNE, AR",WYNNE,AR,72396,35.220353,-90.787421
41308,MCGEHEE HOSPITAL,"900 SOUTH THIRD STREET MCGEHEE, AR",MCGEHEE,AR,71654,33.618285,-91.393066
41309,LAWRENCE MEMORIAL HOSPITAL,"1309 WEST MAIN WALNUT RIDGE, AR",WALNUT RIDGE,AR,72476,36.074701,-90.966982
41310,STONE COUNTY MEDICAL CENTER,"2106 EAST MAIN STREET MOUNTAIN VIEW, AR",MOUNTAIN VIEW,AR,72560,35.855598,-92.082727
41311,HOWARD MEMORIAL HOSPITAL,"130 MEDICAL CIRCLE NASHVILLE, AR",NASHVILLE,AR,71852,33.950926,-93.880772
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,"1800 BYPASS ROAD HEBER SPRINGS, AR",HEBER SPRINGS,AR,72543,35.506578,-92.001319
41313,OZARK HEALTH,"2500 HIGHWAY 65 SOUTH CLINTON, AR",CLINTON,AR,72031,35.559375,-92.449913
41314,"DEWITT HOSPITAL & NURSING HOME, INC","1641 WHITEHEAD DRIVE DE WITT, AR",DE WITT,AR,72042,34.279598,-91.336892
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,"611 WEST LEE AVENUE OSCEOLA, AR",OSCEOLA,AR,72370,35.700249,-89.97493
41317,DALLAS COUNTY MEDICAL CENTER,"201 CLIFTON STREET FORDYCE, AR",FORDYCE,AR,71742,33.811158,-92.425058
41318,MERCY HOSPITAL BOONEVILLE,"880 WEST MAIN BOONEVILLE, AR",BOONEVILLE,AR,72927,35.140979,-93.934703
41319,"DE QUEEN MEDICAL CENTER, INC","1306 WEST COLLIN RAYE DRIVE DE QUEEN, AR",DE QUEEN,AR,71832,34.046642,-94.351919
41320,LITTLE RIVER MEMORIAL HOSPITAL,"451 WEST LOCKE STREET ASHDOWN, AR",ASHDOWN,AR,71822,33.669572,-94.135025
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,"3050 TWIN RIVERS DRIVE ARKADELPHIA, AR",ARKADELPHIA,AR,71923,34.122802,-93.08797
41322,FULTON COUNTY HOSPITAL,"679 NORTH MAIN STREET SALEM, AR",SALEM,AR,72576,36.383359,-91.811203
41323,ASHLEY COUNTY MEDICAL CENTER,"1015 UNITY ROAD CROSSETT, AR",CROSSETT,AR,71635,33.137206,-91.93878
41324,CHI ST VINCENT MORRILTON,"#4 HOSPITAL DRIVE MORRILTON, AR",MORRILTON,AR,72110,35.16997,-92.721702
41326,DELTA MEMORIAL HOSPITAL,"811 HIGHWAY 65 SOUTH DUMAS, AR",DUMAS,AR,71639,33.873294,-91.4815
41327,BRADLEY COUNTY MEDICAL CENTER,"404 SOUTH BRADLEY STREET WARREN, AR",WARREN,AR,71671,33.610538,-92.058665
41329,MERCY HOSPITAL BERRYVILLE,"214 CARTER STREET BERRYVILLE, AR",BERRYVILLE,AR,72616,36.358225,-93.551993
41330,PIGGOTT COMMUNITY HOSPITAL,"1206 GORDON DUCKWORTH DRIVE PIGGOTT, AR",PIGGOTT,AR,72454,36.390183,-90.204259
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,"1101 JACKSON STREET SW GRAVETTE, AR",GRAVETTE,AR,72736,36.408563,-94.45987
43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301 LITTLE ROCK, AR",LITTLE ROCK,AR,72202,34.742822,-92.292006
50002,ST ROSE HOSPITAL,"27200 CALAROGA AVE HAYWARD, CA",HAYWARD,CA,94545,37.63291,-122.089742
50006,ST JOSEPH HOSPITAL,"2700 DOLBEER ST EUREKA, CA",EUREKA,CA,95501,40.783103,-124.142039
50007,MILLS-PENINSULA MEDICAL CENTER,"1501 TROUSDALE DRIVE BURLINGAME, CA",BURLINGAME,CA,94010,37.594398,-122.383356
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,"601 DUBOCE AVE SAN FRANCISCO, CA",SAN FRANCISCO,CA,94117,37.769114,-122.434696
50009,QUEEN OF THE VALLEY MEDICAL CENTER,"1000 TRANCAS ST NAPA, CA",NAPA,CA,94558,38.323554,-122.295968
50013,ADVENTIST HEALTH ST HELENA,"10 WOODLAND ROAD SAINT HELENA, CA",SAINT HELENA,CA,94574,38.54196,-122.475344
50014,SUTTER AMADOR HOSPITAL,"200 MISSION BLVD JACKSON, CA",JACKSON,CA,95642,38.349552,-120.765903
50017,MERCY GENERAL HOSPITAL,"4001 J ST SACRAMENTO, CA",SACRAMENTO,CA,95819,38.569385,-121.452482
50018,PACIFIC ALLIANCE MEDICAL CENTER,"531 W COLLEGE ST LOS ANGELES, CA",LOS ANGELES,CA,90012,34.064627,-118.239249
50022,RIVERSIDE COMMUNITY HOSPITAL,"4445 MAGNOLIA AVENUE RIVERSIDE, CA",RIVERSIDE,CA,92501,33.975677,-117.380374
50024,PARADISE VALLEY HOSPITAL,"2400 EAST 4TH ST NATIONAL CITY, CA",NATIONAL CITY,CA,91950,32.686336,-117.083243
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,"200 WEST ARBOR DRIVE SAN DIEGO, CA",SAN DIEGO,CA,92103,32.753717,-117.165914
50026,GROSSMONT HOSPITAL,"5555 GROSSMONT CENTER DRIVE BOX 58 LA MESA, CA",LA MESA,CA,91942,32.779435,-117.009178
50028,MAD RIVER COMMUNITY HOSPITAL,"3800 JANES RD ARCATA, CA",ARCATA,CA,95521,40.903309,-124.090847
50030,OROVILLE HOSPITAL,"2767 OLIVE HIGHWAY OROVILLE, CA",OROVILLE,CA,95966,39.504535,-121.542106
50036,BAKERSFIELD MEMORIAL HOSPITAL,"420 34TH ST BAKERSFIELD, CA",BAKERSFIELD,CA,93301,35.390474,-119.006836
50038,SANTA CLARA VALLEY MEDICAL CENTER,"751 SOUTH BASCOM AVENUE SAN JOSE, CA",SAN JOSE,CA,95128,37.313774,-121.931899
50039,ENLOE MEDICAL CENTER,"1531 ESPLANADE CHICO, CA",CHICO,CA,95926,39.742284,-121.849128
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,"14445 OLIVE VIEW DRIVE SYLMAR, CA",SYLMAR,CA,91342,34.325912,-118.445513
50042,ST ELIZABETH COMMUNITY HOSPITAL,"2550 SISTER MARY COLUMBA DRIVE RED BLUFF, CA",RED BLUFF,CA,96080,40.148834,-122.218303
50043,ALTA BATES SUMMIT MEDICAL CENTER,"350 HAWTHORNE AVENUE OAKLAND, CA",OAKLAND,CA,94609,37.820784,-122.26328
50045,EL CENTRO REGIONAL MEDICAL CENTER,"1415 ROSS AVENUE EL CENTRO, CA",EL CENTRO,CA,92243,32.781498,-115.56862
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,"2333 BUCHANAN STREET SAN FRANCISCO, CA",SAN FRANCISCO,CA,94115,37.791188,-122.43096
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,"3555 CESAR CHAVEZ STREET SAN FRANCISCO, CA",SAN FRANCISCO,CA,94110,37.74805,-122.420987
50056,ANTELOPE VALLEY HOSPITAL,"1600 W AVE J LANCASTER, CA",LANCASTER,CA,93534,34.689371,-118.158476
50057,KAWEAH DELTA MEDICAL CENTER,"400 W MINERAL KING AVE VISALIA, CA",VISALIA,CA,93291,36.327415,-119.294172
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,"1420 S CENTRAL AVE GLENDALE, CA",GLENDALE,CA,91204,34.127789,-118.257795
50060,COMMUNITY REGIONAL MEDICAL CENTER,"2823 FRESNO STREET FRESNO, CA",FRESNO,CA,93721,36.742583,-119.783023
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,"1300 N VERMONT AVE LOS ANGELES, CA",LOS ANGELES,CA,90027,34.096116,-118.291753
50067,OAK VALLEY HOSPITAL DISTRICT,"350 S OAK AVE OAKDALE, CA",OAKDALE,CA,95361,37.758098,-120.860363
50069,ST JOSEPH HOSPITAL,"1100 WEST STEWART DR ORANGE, CA",ORANGE,CA,92868,33.782399,-117.866093
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,"1200 EL CAMINO REAL SOUTH SAN FRANCISCO, CA",SOUTH SAN FRANCISCO,CA,94080,37.658376,-122.439205
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,"700 LAWRENCE EXPRESSWAY SANTA CLARA, CA",SANTA CLARA,CA,95051,37.335456,-121.995767
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,"1425 S MAIN STREET WALNUT CREEK, CA",WALNUT CREEK,CA,94596,37.891512,-122.057943
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,"975 SERENO DR VALLEJO, CA",VALLEJO,CA,94589,38.128437,-122.247586
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,"275 WEST MACARTHUR BOULEVARD OAKLAND, CA",OAKLAND,CA,94611,37.823857,-122.257589
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,"2425 GEARY BLVD SAN FRANCISCO, CA",SAN FRANCISCO,CA,94115,37.782778,-122.443222
50077,SCRIPPS MERCY HOSPITAL,"4077 5TH AVE SAN DIEGO, CA",SAN DIEGO,CA,92103,32.751211,-117.161024
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,"1300 W 7TH ST SAN PEDRO, CA",SAN PEDRO,CA,90732,33.737928,-118.305005
50082,ST JOHNS REGIONAL MEDICAL CENTER,"1600 N ROSE AVE OXNARD, CA",OXNARD,CA,93030,34.216555,-119.158351
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,"1800 N CALIFORNIA ST STOCKTON, CA",STOCKTON,CA,95204,37.970737,-121.289251
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,"1805 MEDICAL CENTER DRIVE SAN BERNARDINO, CA",SAN BERNARDINO,CA,92411,34.131238,-117.322559
50090,SONOMA VALLEY HOSPITAL,"347 ANDRIEUX ST SONOMA, CA",SONOMA,CA,95476,38.288564,-122.46585
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,"2623 E SLAUSON AVE HUNTINGTON PARK, CA",HUNTINGTON PARK,CA,90255,33.989182,-118.22419
50093,SAINT AGNES MEDICAL CENTER,"1303 E HERNDON AVE FRESNO, CA",FRESNO,CA,93710,36.837102,-119.765878
50096,"WEST COVINA MEDICAL CENTER, INC","725 S ORANGE AVE WEST COVINA, CA",WEST COVINA,CA,91790,34.070928,-117.944166
50099,SAN ANTONIO REGIONAL HOSPITAL,"999 SAN BERNARDINO ROAD UPLAND, CA",UPLAND,CA,91786,34.101079,-117.636862
50100,SHARP MEMORIAL HOSPITAL,"7901 FROST ST SAN DIEGO, CA",SAN DIEGO,CA,92123,32.800255,-117.154133
50101,SUTTER SOLANO MEDICAL CENTER,"300 HOSPITAL DR VALLEJO, CA",VALLEJO,CA,94589,38.130893,-122.238105
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,"3865 JACKSON STREET RIVERSIDE, CA",RIVERSIDE,CA,92503,33.925697,-117.440052
50104,SAINT FRANCIS MEDICAL CENTER,"3630 EAST IMPERIAL HIGHWAY LYNWOOD, CA",LYNWOOD,CA,90262,33.931016,-118.203834
50107,MARIAN REGIONAL MEDICAL CENTER,"1400 E CHURCH ST SANTA MARIA, CA",SANTA MARIA,CA,93454,34.952117,-120.412494
50108,"SUTTER MEDICAL CENTER, SACRAMENTO","2825 CAPITOL AVENUE SACRAMENTO, CA",SACRAMENTO,CA,95816,38.570258,-121.469682
50110,LOMPOC VALLEY MEDICAL CENTER,"1515 E OCEAN AVENUE LOMPOC, CA",LOMPOC,CA,93436,34.640639,-120.439899
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,"1250 16TH STREET SANTA MONICA, CA",SANTA MONICA,CA,90404,34.028433,-118.48709
50113,SAN MATEO MEDICAL CENTER,"222 W 39TH AVE SAN MATEO, CA",SAN MATEO,CA,94403,37.530116,-122.299406
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,"555 EAST VALLEY PARKWAY ESCONDIDO, CA",ESCONDIDO,CA,92025,33.125937,-117.076186
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,"18300 ROSCOE BLVD NORTHRIDGE, CA",NORTHRIDGE,CA,91325,34.220794,-118.53296
50118,DOCTORS HOSPITAL OF MANTECA,"1205 E NORTH STREET MANTECA, CA",MANTECA,CA,95336,37.801087,-121.19691
50121,ADVENTIST HEALTH HANFORD,"115 MALL DRIVE HANFORD, CA",HANFORD,CA,93230,36.323877,-119.669005
50122,DAMERON HOSPITAL,"525 WEST ACACIA STREET STOCKTON, CA",STOCKTON,CA,95203,37.961201,-121.300691
50124,USC VERDUGO HILLS HOSPITAL,"1812 VERDUGO BLVD GLENDALE, CA",GLENDALE,CA,91209,34.205614,-118.216048
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,"225 N JACKSON AVENUE SAN JOSE, CA",SAN JOSE,CA,95116,37.363787,-121.848823
50126,VALLEY PRESBYTERIAN HOSPITAL,"15107 VANOWEN ST VAN NUYS, CA",VAN NUYS,CA,91406,34.193917,-118.463271
50127,WOODLAND MEMORIAL HOSPITAL,"1325 COTTONWOOD STREET WOODLAND, CA",WOODLAND,CA,95695,38.664344,-121.793403
50128,TRI-CITY MEDICAL CENTER,"4002 VISTA WAY OCEANSIDE, CA",OCEANSIDE,CA,92056,33.183783,-117.290918
50129,ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE SAN BERNARDINO, CA",SAN BERNARDINO,CA,92404,34.134062,-117.27876
50131,NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY NOVATO, CA",NOVATO,CA,94945,38.098077,-122.55966
50132,SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE SAN GABRIEL, CA",SAN GABRIEL,CA,91776,34.102461,-118.105572
50133,RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST MARYSVILLE, CA",MARYSVILLE,CA,95901,39.138832,-121.593622
50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,"6245 DE LONGPRE AVE HOLLYWOOD, CA",HOLLYWOOD,CA,90028,34.096192,-118.325371
50136,PETALUMA VALLEY HOSPITAL,"400 N MCDOWELL BLVD PETALUMA, CA",PETALUMA,CA,94954,38.253183,-122.63286
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,"13652 CANTARA ST PANORAMA CITY, CA",PANORAMA CITY,CA,91402,34.219847,-118.430299
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,"9333 IMPERIAL HIGHWAY DOWNEY, CA",DOWNEY,CA,90242,33.917101,-118.128998
50140,KAISER FOUNDATION HOSPITAL FONTANA,"9961 SIERRA AVE FONTANA, CA",FONTANA,CA,92335,34.072271,-117.433458
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,"1401 SOUTH GRAND AVENUE LOS ANGELES, CA",LOS ANGELES,CA,90015,34.037212,-118.265363
50150,SIERRA NEVADA MEMORIAL HOSPITAL,"155 GLASSON WAY GRASS VALLEY, CA",GRASS VALLEY,CA,95945,39.228949,-121.047264
50152,SAINT FRANCIS MEMORIAL HOSPITAL,"900 HYDE ST SAN FRANCISCO, CA",SAN FRANCISCO,CA,94109,37.789561,-122.417112
50153,O'CONNOR HOSPITAL,"2105 FOREST AVENUE SAN JOSE, CA",SAN JOSE,CA,95128,37.327054,-121.937154
50158,ENCINO HOSPITAL MEDICAL CENTER,"16237 VENTURA BLVD ENCINO, CA",ENCINO,CA,91436,34.156826,-118.486948
50159,VENTURA COUNTY MEDICAL CENTER,"300 HILLMONT AVENUE VENTURA, CA",VENTURA,CA,93003,34.279055,-119.254355
50167,SAN JOAQUIN GENERAL HOSPITAL,"500 W HOSPITAL ROAD FRENCH CAMP, CA",FRENCH CAMP,CA,95231,37.886492,-121.282061
50168,ST JUDE MEDICAL CENTER,"101 E VALENCIA MESA DRIVE FULLERTON, CA",FULLERTON,CA,92835,33.893503,-117.927952
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,"12401 WASHINGTON BLVD WHITTIER, CA",WHITTIER,CA,90602,33.967433,-118.048143
50174,SANTA ROSA MEMORIAL HOSPITAL,"1165 MONTGOMERY DR SANTA ROSA, CA",SANTA ROSA,CA,95405,38.442954,-122.701112
50179,EMANUEL MEDICAL CENTER,"825 DELBON AVE TURLOCK, CA",TURLOCK,CA,95382,37.510487,-120.837491
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,"1601 YGNACIO VALLEY RD WALNUT CREEK, CA",WALNUT CREEK,CA,94598,37.914297,-122.042071
50189,GEORGE L MEE MEMORIAL HOSPITAL,"300 CANAL STREET KING CITY, CA",KING CITY,CA,93930,36.206819,-121.132137
50191,ST MARY MEDICAL CENTER,"1050 LINDEN AVE LONG BEACH, CA",LONG BEACH,CA,90813,33.779954,-118.186683
50192,ADVENTIST HEALTH REEDLEY,"372 W CYPRESS AVE REEDLEY, CA",REEDLEY,CA,93654,36.607812,-119.451695
50194,WATSONVILLE COMMUNITY HOSPITAL,"75 NIELSON STREET WATSONVILLE, CA",WATSONVILLE,CA,95076,36.92828,-121.793721
50195,WASHINGTON HOSPITAL,"2000 MOWRY AVE FREMONT, CA",FREMONT,CA,94538,37.557653,-121.98087
50197,SEQUOIA HOSPITAL,"170 ALAMEDA DE LAS PULGAS REDWOOD CITY, CA",REDWOOD CITY,CA,94062,37.480987,-122.253223
50204,PALMDALE REGIONAL MEDICAL CENTER,"38600 MEDICAL CENTER DRIVE PALMDALE, CA",PALMDALE,CA,93552,34.585688,-118.14364
50205,EAST VALLEY GLENDORA HOSPITAL,"150 WEST ROUTE 66 GLENDORA, CA",GLENDORA,CA,91740,34.128685,-117.865193
50211,ALAMEDA HOSPITAL,"2070 CLINTON AVENUE ALAMEDA, CA",ALAMEDA,CA,94501,37.76323,-122.253541
50222,SHARP CHULA VISTA MEDICAL CENTER,"751 MEDICAL CENTER COURT CHULA VISTA, CA",CHULA VISTA,CA,91911,32.618448,-117.02399
50225,ADVENTIST HEALTH FEATHER RIVER,"5974 PENTZ ROAD PARADISE, CA",PARADISE,CA,95969,39.756161,-121.572305
50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,"1111 W LA PALMA AVENUE ANAHEIM, CA",ANAHEIM,CA,92801,33.847138,-117.933934
50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,"1001 POTRERO AVENUE SAN FRANCISCO, CA",SAN FRANCISCO,CA,94110,37.756171,-122.406608
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,"12601 GARDEN GROVE BLVD GARDEN GROVE, CA",GARDEN GROVE,CA,92843,33.774471,-117.913645
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,"1798 N GAREY AVE POMONA, CA",POMONA,CA,91767,34.077639,-117.752329
50232,FRENCH HOSPITAL MEDICAL CENTER,"1911 JOHNSON AVE SAN LUIS OBISPO, CA",SAN LUIS OBISPO,CA,93401,35.278663,-120.650212
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,"250 PROSPECT PLACE CORONADO, CA",CORONADO,CA,92118,32.694257,-117.167947
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,"501 SOUTH BUENA VISTA BURBANK, CA",BURBANK,CA,91505,34.157643,-118.327841
50236,ADVENTIST HEALTH SIMI VALLEY,"2975 N SYCAMORE DR SIMI VALLEY, CA",SIMI VALLEY,CA,93065,34.288837,-118.74396
50238,METHODIST HOSPITAL OF SOUTHERN CA,"300 W HUNTINGTON DR ARCADIA, CA",ARCADIA,CA,91006,34.134862,-118.042446
50239,GLENDALE ADVENTIST MEDICAL CENTER,"1509 E WILSON TERRACE GLENDALE, CA",GLENDALE,CA,91206,34.149161,-118.230354
50242,DOMINICAN HOSPITAL,"1555 SOQUEL DRIVE SANTA CRUZ, CA",SANTA CRUZ,CA,95065,36.988341,-121.983818
50243,DESERT REGIONAL MEDICAL CENTER,"1150 NORTH INDIAN CANYON DRIVE PALM SPRINGS, CA",PALM SPRINGS,CA,92262,33.838861,-116.545598
50245,ARROWHEAD REGIONAL MEDICAL CENTER,"400 NORTH PEPPER AVENUE COLTON, CA",COLTON,CA,92324,34.072884,-117.352833
50248,NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD SALINAS, CA",SALINAS,CA,93906,36.695472,-121.63124
50254,MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY PLACERVILLE, CA",PLACERVILLE,CA,95667,38.724483,-120.790643
50257,GOOD SAMARITAN HOSPITAL,"901 OLIVE DRIVE BAKERSFIELD, CA",BAKERSFIELD,CA,93308,35.412258,-119.039498
50261,SIERRA VIEW MEDICAL CENTER,"465 W PUTNAM AVE PORTERVILLE, CA",PORTERVILLE,CA,93257,36.069573,-119.027274
50262,RONALD REAGAN U C L A MEDICAL CENTER,"757 WESTWOOD PLAZA LOS ANGELES, CA",LOS ANGELES,CA,90095,34.063882,-118.445412
50272,REDLANDS COMMUNITY HOSPITAL,"350 TERRACINA BLVD REDLANDS, CA",REDLANDS,CA,92373,34.038404,-117.206414
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,"2500 ALHAMBRA AVENUE MARTINEZ, CA",MARTINEZ,CA,94553,38.006467,-122.130891
50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,"15031 RINALDI ST MISSION HILLS, CA",MISSION HILLS,CA,91346,34.279013,-118.459485
50279,HI-DESERT MEDICAL CENTER,"6601 WHITE FEATHER ROAD JOSHUA TREE, CA",JOSHUA TREE,CA,92252,34.132676,-116.276709
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,"100 S RAYMOND AVE ALHAMBRA, CA",ALHAMBRA,CA,91801,34.090156,-118.145017
50283,STANFORD HEALTH CARE - VALLEYCARE,"5555 WEST LAS POSITAS BOULEVARD PLEASANTON, CA",PLEASANTON,CA,94588,37.692133,-121.880027
